Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-03-15,1327.883605055347,1347.1682177352957,1327.883605055347,1338.9033203125,133583557,0.0,0.0
2017-03-16,1355.4332340267179,1382.9827495530892,1355.4332340267179,1380.227783203125,297074431,0.0,0.0
2017-03-17,1399.5124753043128,1432.57177734375,1399.5124753043128,1432.57177734375,408559706,0.0,0.0
2017-03-20,1443.5916433390814,1460.1212943588,1421.552059321697,1432.57177734375,119646316,0.0,0.0
2017-03-21,1432.57177734375,1443.5916433390814,1427.0619923193628,1432.57177734375,117868135,0.0,0.0
2017-03-22,1427.0617201959344,1454.611083984375,1410.5319243549695,1454.611083984375,261472316,0.0,0.0
2017-03-23,1480.6485281792138,1500.5803326422936,1469.2589911742646,1497.73291015625,127782607,77.926926,0.0
2017-03-24,1494.8856406094312,1500.5803326422936,1489.1907956373443,1497.73291015625,54328838,0.0,0.0
2017-03-27,1455.02197265625,1497.7328493965426,1446.4797055446604,1455.02197265625,79188167,0.0,0.0
2017-03-29,1469.2588191926047,1477.8009327116274,1457.869130581632,1460.716552734375,152638636,0.0,0.0
2017-03-30,1474.9537353515625,1474.9537353515625,1432.2427068581285,1474.9537353515625,97370381,0.0,0.0
2017-03-31,1463.5640666732572,1486.3432923845753,1463.5640666732572,1477.801025390625,81472907,0.0,0.0
2017-04-03,1477.8006402200947,1497.7324384051183,1474.9533715700998,1483.4954833984375,132470888,0.0,0.0
2017-04-04,1457.8688420350709,1494.8851697551233,1457.8688420350709,1483.4954833984375,64004605,0.0,0.0
2017-04-05,1483.4954833984375,1483.4954833984375,1483.4954833984375,1483.4954833984375,0,0.0,0.0
2017-04-06,1480.6483974914904,1503.4276224300315,1472.1062837265445,1500.5802001953125,69225295,0.0,0.0
2017-04-07,1500.5802201423846,1506.2750646875238,1483.4958394461805,1486.34326171875,155016877,0.0,0.0
2017-04-10,1492.0379638671875,1509.1223429328975,1472.1061628006594,1492.0379638671875,112550094,0.0,0.0
2017-04-11,1492.037888915228,1492.037888915228,1460.7164014188506,1469.2586669921875,43567352,0.0,0.0
